policy_id,run_name,policy_type,checkpoint_step,scenario,scenario_in_distribution,seed,trial_id,episode_id,steps,duration_s,terminated,total_reward,mean_reward,reward_std,displacement_x,displacement_y,displacement_2d,path_length_2d,trajectory_straightness,mean_horizontal_speed,max_horizontal_speed,tracking_rmse,tracking_mae_x,tracking_mae_y,tracking_mae_yaw,command_failure_rate,mean_root_height,min_root_height,root_height_std,mean_torso_up,min_torso_up,mean_tilt_angle_rad,mean_action_norm,mean_action_rate_norm,mean_action_saturation_rate,mean_motor_target_error,mean_actuator_torque_norm,mean_mechanical_power_abs,mean_acceleration_norm,mean_jerk_norm,mean_foot_slip_speed,external_contact_force_rms
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,lateral,True,7,P01_auto_xml_standard_no_ref:lateral:seed7,2,152.0,3.04,0.0,-35.3837673664093,-0.2327879432000612,1.1884912361239888,0.33581474160428115,-0.38263404367899057,0.5090975859900396,0.5541095292727606,0.918767065165263,0.1829413868977994,0.23812942123809513,0.13051635060686387,0.1008638796774498,0.04074812060697904,0.03310419702596366,0.0,1.3707950930846364,1.2767133712768555,0.07880175016120097,0.8295973484453402,0.6856963634490967,0.544777855995906,2.129748640698198,24.806236417618518,0.014985380116959063,0.9051750398249766,110.83862082016424,173.75226308499512,0.6396785227564142,36.37838186561315,0.3470078189170599,0.0
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,lateral,True,19,P01_auto_xml_standard_no_ref:lateral:seed19,0,181.0,3.6199999999999997,1.0,-66.65929492516443,-0.36828339737659904,2.407970557729458,-0.1439475443585252,-0.812877448672225,0.8255244648626201,0.9494823462466448,0.8694468813727427,0.2663190991656215,1.9629268356546488,0.20634215546527382,0.06536005983510348,0.07210757799197266,0.04426427747450387,0.07734806629834254,1.361102091344022,0.8819504380226135,0.10593313518622936,0.8472785254868355,0.6771097779273987,0.518367267559554,2.1394994148340527,23.05986530758398,0.013812154696132596,0.8759582813693196,105.6605723080546,185.19661697224984,1.5883324409110733,48.792942675330046,0.3717653030980924,0.0
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,lateral,True,19,P01_auto_xml_standard_no_ref:lateral:seed19,1,149.0,2.98,1.0,-75.64818347245455,-0.5077059293453325,2.5932366793941783,-0.5023595510065206,-0.45693994489556644,0.6790870575475845,0.8595275348197247,0.7900701606842818,0.2934511815728699,1.941002566635934,0.1283323851103991,0.03725899717427947,0.06019157787314701,0.027547454421975093,0.06711409395973154,1.4052032676319148,0.8893243670463562,0.11150551614756786,0.9137053577691917,0.847132682800293,0.3931712839661444,2.040805875939566,24.250909505771563,0.0007457121551081282,0.7274564866035187,84.53964930002658,166.35537571902577,1.5723618485100508,45.24143480280021,0.282660445050342,0.0
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,lateral,True,19,P01_auto_xml_standard_no_ref:lateral:seed19,2,170.0,3.3999999999999995,0.0,-80.18309471197426,-0.4716652630116133,1.5175842835100815,0.34300885933953396,-0.43378514362848364,0.5530141303964957,0.6003084174195685,0.9212166852059683,0.17718372340341706,0.28137722222075695,0.116769739433217,0.08662319304622638,0.0386355335785136,0.03870782053779774,0.0,1.3542768464368933,1.23162841796875,0.08921547408332768,0.7997172495898078,0.5946844816207886,0.5925083111242081,2.2104099084107833,24.73141269214013,0.02287581699346405,0.9452329977177018,115.9781541253676,196.16942444065768,0.7006706641646134,40.60825403429482,0.42331305672419317,0.0
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,stand,True,7,P01_auto_xml_standard_no_ref:stand:seed7,0,500.0,10.0,0.0,1091.0781996697187,2.1821563993394375,0.6270928307090625,0.0007485134519811254,0.0876539792652693,0.08765717513942631,0.1425734913506745,0.6148209902766866,0.014396402396341088,0.14606095101404742,0.02306143651377567,0.00583982180758959,0.010960937543448509,0.01006367196878009,0.0,1.4504696686267853,1.2737315893173218,0.0468404109524684,0.9964654685258866,0.989280641078949,0.07999091723196872,1.9181116112747025,5.988518654808349,0.05966666666666668,0.8378046273307876,77.52177633729902,39.230387469951644,0.26694583140083095,14.59023671309523,0.14073629964053214,0.0
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,stand,True,19,P01_auto_xml_standard_no_ref:stand:seed19,0,500.0,10.0,0.0,1185.945116583258,2.371890233166516,0.2560811802270971,-0.02920509509203839,0.05551215782179497,0.06272588975348917,0.10105147548380586,0.6207320521860306,0.010158356142583029,0.03551300710382736,0.01486727871359721,0.005147475564550307,0.0071201006611044055,0.00804251591245839,0.0,1.4709067285060882,1.3991502523422241,0.02604344932339852,0.99367178606987,0.9868215918540955,0.1102097415334281,1.7792419392922243,5.12654749145728,0.03366666666666667,0.7850455194000612,74.78382455383411,25.086458031454058,0.216236188410486,12.411648722874615,0.09201189906329534,0.0
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,turn,True,7,P01_auto_xml_standard_no_ref:turn:seed7,0,319.0,6.38,1.0,-277.79784237989224,-0.8708396312849287,2.0380167999894567,-0.04950954785454087,-0.8881913922014064,0.8895702021254048,1.9253041470833687,0.462041388875108,0.3042978932336816,2.239398558925207,0.6077499511925228,0.274097187413044,0.06844921750789495,0.08635953798813939,0.16300940438871472,1.3806990543876696,0.8697060942649841,0.0832875707324577,0.8238188285252144,0.4957405626773834,0.5690783888873383,2.090888326858603,29.935052802385325,0.02681992337164751,0.9502633249844683,109.20009219430429,223.52727509184362,1.4329392492440487,59.33880336134089,0.511293316154327,0.0
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,turn,True,7,P01_auto_xml_standard_no_ref:turn:seed7,1,181.0,3.6199999999999997,0.0,-16.566197375766933,-0.0915259523523035,1.2571969588095666,0.375705686310539,-0.30273633750039153,0.48249772307154376,0.5107746685177368,0.9446390998045137,0.1417846787753638,0.30456149241153985,0.14404824581261333,0.11253922008324978,0.021089092767644587,0.04291858422059835,0.03867403314917127,1.4358000505036412,1.3889038562774658,0.03731928502735587,0.8998445414047873,0.8104702830314636,0.4180663670826669,1.878091631591616,31.209042740236313,0.0012277470841006752,0.8330780425536912,96.93023926610793,211.55320995407575,1.2546619982531002,85.71104598163802,0.5127483090849596,0.0
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,turn,True,19,P01_auto_xml_standard_no_ref:turn:seed19,0,385.0,7.699999999999999,1.0,-307.9683549515903,-0.7999178050690657,1.9583754144045653,0.25510615634993883,-1.2792844568321016,1.304472258233131,2.0296339923150355,0.6427130522903922,0.26614126271013444,2.3247866168869495,0.5391198336019076,0.2284757345849134,0.06425590141530048,0.0912042661611104,0.21038961038961038,1.3771237073006568,0.9056187868118286,0.07371400008684043,0.8203811631574259,0.5803775191307068,0.5837116341102311,2.1481089229489725,30.055539535594026,0.028138528138528136,0.9487089300523618,110.5866444349135,218.67456723371612,1.3838069155523791,68.63405452124525,0.501118761644827,0.0
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,biomechanics,46694400,turn,True,19,P01_auto_xml_standard_no_ref:turn:seed19,1,115.0,2.3,0.0,12.068131167441607,0.10494027102123137,1.2674381494995166,0.17474472438334487,-0.1190483892132761,0.21144322565191545,0.24330128179495872,0.869059234262927,0.10592467001546896,0.2042264830294753,0.11120366776445342,0.08200091937749297,0.020302560316621813,0.044060605933011955,0.008695652173913044,1.4444204641425091,1.3923527002334595,0.038133574672742254,0.9257753750552302,0.8420249819755554,0.35546457472789206,1.7428267538796858,30.05822949985814,0.0,0.7640647699105119,89.10072475408278,195.74548724781005,1.2370332526355918,89.85809834424542,0.5193565599186231,0.0
