policy_id,run_name,scenario,actuator,mean_action,mean_abs_action,std_action,saturation_rate,motor_error_rmse,torque_rms,mean_abs_power
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,forward,right_hip_x,-0.1666254131658352,0.28860387947555866,0.28480872137298885,0.0,0.10773172139740289,10.757710684049421,4.237134763772501
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,forward_slow,right_hip_x,-0.21072590212454087,0.2771703003922012,0.23441391585793805,0.0,0.2283714599837023,22.833275530116502,7.469314873244566
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,lateral,right_hip_x,0.29110643558262383,0.3871856372618349,0.3356516815725199,0.0,0.1818074057411441,18.21708199366205,6.104843361281332
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,stand,right_hip_x,-0.140192963345733,0.15750735408457694,0.13939431233672883,0.0,0.128584429676029,12.857056030373883,0.8198512754663755
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,turn,right_hip_x,-0.024266982227796687,0.3341357711034361,0.38474599131473664,0.0,0.23456572295657416,23.458015204913064,7.4296833550683115
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,diagonal,right_hip_x,-0.0008225435880885925,0.23849972908585915,0.30167349828375883,0.0,0.26616781191520017,26.643859378147592,12.823311782463483
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,forward,right_hip_x,-0.11975404889613855,0.3107360106565757,0.3422909935217576,0.0,0.08769212453027514,8.706063096526712,2.9507764009037682
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,forward_slow,right_hip_x,-0.08271210196428001,0.2072611212489428,0.2464977849541025,0.0,0.17890181057940485,17.867221437824178,5.181058805662457
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,lateral,right_hip_x,0.025046802913071587,0.2606855985622387,0.32463169348522475,0.0,0.19091286190975992,19.111620753774833,6.523292299975227
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,stand,right_hip_x,-0.14318547183228655,0.15445780861983074,0.10826002683441531,0.0,0.09802884038428919,9.803022297554813,0.6054186148984085
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,turn,right_hip_x,-0.064893329900573,0.35480134378874206,0.41083396236716524,0.013,0.23038578299203513,23.08566548142376,8.41742059373372
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,diagonal,right_hip_x,-0.15975682548526673,0.5085289319017902,0.5695660827283224,0.076,0.5552690848177225,55.64542137426577,46.13043698618812
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,forward,right_hip_x,-0.29209505909984,0.5502339055447374,0.5506788827862964,0.071,0.6044520343591063,60.561639699222795,45.39467167522178
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,forward_slow,right_hip_x,-0.20085812547558454,0.5077318947479361,0.5552807509019335,0.063,0.5789407172943283,57.998561655651756,41.35485433404136
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,lateral,right_hip_x,-0.2509367924325634,0.5095473608060275,0.5392350338969878,0.064,0.5786067511231239,57.91805401527659,41.58028011334453
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,stand,right_hip_x,0.12761671383521753,0.1524061564419535,0.13528797867469236,0.0,0.2259276233058402,22.57645945983224,1.2735685809048631
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,turn,right_hip_x,-0.21090585878049023,0.5103396960131359,0.5556350940169061,0.079,0.5473017697125988,54.882987897466705,47.68492145429508
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,diagonal,right_hip_x,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,forward,right_hip_x,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,forward_slow,right_hip_x,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,lateral,right_hip_x,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,stand,right_hip_x,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,turn,right_hip_x,,,,0.0,,,
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,diagonal,right_hip_y,-0.3586577655550791,0.41723043844115454,0.30736183104845183,0.0,0.08108438736134274,8.10121961658269,6.478755059091223
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,forward,right_hip_y,-0.4175522395657608,0.42137181328551376,0.1914524021901153,0.0,0.046825615390320464,4.218233941054405,7.20510095406277
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,forward_slow,right_hip_y,-0.24836526998027694,0.26328567556815685,0.20171210211336166,0.0,0.050060081155421564,4.820475500792363,5.021609285967805
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,lateral,right_hip_y,-0.481735836964217,0.5491290168677224,0.3409522278283553,0.004,0.11706877799521055,11.544113284149896,6.812223054925158
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,stand,right_hip_y,-0.29497493414062775,0.30441332683624933,0.20100606160949372,0.0,0.018779699483091286,1.836709528441362,0.5070939838138191
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,turn,right_hip_y,-0.2770339531111822,0.33724483573113684,0.28513609451873395,0.005,0.07709899310133336,7.792307380342356,4.758012788724908
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,diagonal,right_hip_y,-0.4661624746962625,0.47746846149166233,0.24921085420587377,0.0,0.08277818997250205,8.261197286072456,6.680605497145868
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,forward,right_hip_y,-0.40703426270512866,0.41232707224274057,0.20275210239426394,0.0,0.04807563714616392,4.712012731021639,5.432842168057278
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,forward_slow,right_hip_y,-0.2853482320512412,0.3024865898865974,0.2070524614281932,0.0,0.03993661856324769,3.8451537105597695,3.551609113156643
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,lateral,right_hip_y,-0.4804553449349478,0.5849617926916107,0.3905156665461061,0.0,0.09132810612505611,8.942950167150867,5.453166716404976
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,stand,right_hip_y,-0.15575973057560621,0.1803459570123814,0.17554887348539278,0.0,0.026610119041689983,2.666506016384666,0.5842545868006338
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,turn,right_hip_y,-0.2950892658845987,0.33399694293388166,0.26987078370197076,0.0,0.07728272293309188,7.751750703988988,4.509046576709577
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,diagonal,right_hip_y,-0.3575763052243856,0.5592613972069812,0.49991015960863733,0.004,0.09189190062882864,9.479323782204938,13.923953148980857
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,forward,right_hip_y,0.021315988637739793,0.5300080839109141,0.5822661994928018,0.014,0.07106358363429748,7.402697882305523,10.022950819029731
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,forward_slow,right_hip_y,0.043715354507323355,0.5071052362858318,0.5615893395889744,0.005,0.06979807787990051,7.148325685773199,9.541485059689332
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,lateral,right_hip_y,-0.2629078060934844,0.46646608266062684,0.47662726959724,0.03,0.08211223438992211,8.225299772262767,7.457791490478903
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,stand,right_hip_y,0.01100094443501439,0.4388767800523201,0.5218313807335074,0.045,0.07484431570243547,7.721211407173206,12.490726779318633
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,turn,right_hip_y,-0.4033690872575971,0.5301154643333866,0.41753176182470625,0.003,0.08710818185821607,8.942923585473055,9.56376276844585
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,diagonal,right_hip_y,-0.32970143057237145,0.5457677429903415,0.527317772746867,0.027,0.12488408850008914,12.786333307453534,15.630065373067149
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,forward,right_hip_y,-0.06500266546325292,0.5233457118092337,0.5697580171853929,0.022,0.06511585033851953,6.799500670917211,8.840330524921606
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,forward_slow,right_hip_y,-0.037457799287512895,0.547430294345133,0.6001280605401607,0.011,0.07158190193591094,7.373005867584153,9.775108628488262
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,lateral,right_hip_y,-0.2581070059727645,0.4619390367079759,0.47553222477226753,0.016,0.0987312188232874,9.805018660970502,9.165909638925946
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,stand,right_hip_y,0.025398053247481584,0.5150508321514353,0.581964259712077,0.024,0.06672914239979177,6.8639106735364255,10.1395751878165
P04_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_ref_root_foot_gate_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_1736_8m_seed7_rew_1162p4832_best_1162p4832_s,turn,right_hip_y,-0.4799645621653181,0.6089503362996038,0.45250224306072917,0.014,0.07323961101786124,7.547070099305139,8.777022441548619
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,diagonal,right_hip_y,-0.09495027173112612,0.30494637149234766,0.3636967997035877,0.0,0.07548076188513353,8.057861584010254,12.750754464434994
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,forward,right_hip_y,-0.1716957433175994,0.3823384259239538,0.40972300400088685,0.0,0.09196888348913931,9.700575247450397,13.933202676732133
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,forward_slow,right_hip_y,-0.0692683667758247,0.2720666172225028,0.33297371918694724,0.001,0.09382606202867526,9.56649133198654,11.356576884247504
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,lateral,right_hip_y,-0.09992777446005494,0.2519378901150776,0.3209388457211776,0.0,0.06915715975585951,7.266965639842185,7.732943300748157
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,stand,right_hip_y,0.051188315171195424,0.11558262314661988,0.13743765542213546,0.0,0.02548697123000045,2.667324937323924,1.1912175248914847
P05_v16_standard_bvh,biomechanics_noerfi_nodr_ref_bvh_v10_standard_resume3_from_29286400_100m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_0018_100m_seed7_rew_758p4744_best_1029p5856_s,turn,right_hip_y,-0.05066140572435688,0.28305863646382934,0.358919188210903,0.0,0.08567689021053179,8.967219107542434,12.576663958221223
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,diagonal,right_hip_y,-0.5797179672321072,0.5812810241231927,0.23074809598979765,0.0,0.069616476834137,6.892889108272245,6.500114922393581
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,forward,right_hip_y,-0.40171600070840213,0.40638824819459113,0.1798998015903947,0.0,0.04988176154715191,4.725206579331574,5.877136167305965
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,forward_slow,right_hip_y,-0.10153366511338391,0.1677629179772921,0.18620229115339412,0.0,0.04084435963905657,3.9633749342647704,3.661354205442419
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,lateral,right_hip_y,-0.5704306280713063,0.6278072630146053,0.3406156982558113,0.001,0.06320363293143853,6.154977137804797,3.7331738608400444
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,stand,right_hip_y,-0.25250816979724916,0.27997540030255913,0.2394464448770838,0.0,0.025744882894811902,2.5699398269775844,0.5896786089578454
P06_auto_xml_standard_sine,biomechanics_noerfi_nodr_ref_sine_trajectory_sine_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2321_60m_seed7_rew_714p9127_best_714p9127_s,turn,right_hip_y,-0.31630211819329995,0.38513732908776727,0.3055782829902886,0.0,0.08168307028473457,8.180937201576686,4.919311445475463
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,diagonal,right_hip_y,-0.3782914701430127,0.41756957384431737,0.2995896077932847,0.0,0.08310949993395617,8.254482921162788,9.08386284978491
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,forward,right_hip_y,-0.45183958183729556,0.4542472487132764,0.1764648202022963,0.0,0.045673398265601524,4.149865445776729,6.222894575656557
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,forward_slow,right_hip_y,-0.2921096232570708,0.30442287139967084,0.18709696709999069,0.0,0.03834935605618474,3.6905018164109418,3.644512092336887
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,lateral,right_hip_y,-0.5299821703308262,0.5945561479725875,0.34420214735284366,0.0,0.09086198943669295,8.93562559945553,5.26741792481706
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,stand,right_hip_y,-0.25647831876418786,0.26353559743770166,0.17857781719029792,0.0,0.02419092066040986,2.3712061150283468,0.4461908030092595
P07_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_stylev1_trajectory_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_2241_70m_seed7_running,turn,right_hip_y,-0.2529132299895864,0.30559422635124067,0.26245017628673317,0.007,0.08065400049881849,8.105573720329252,4.833855932127334
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,diagonal,right_hip_y,-0.14910793770861347,0.2863512066443218,0.32838170860377774,0.001,0.08457110552654562,8.813979631432462,14.600514715367657
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,forward,right_hip_y,-0.1643654383191606,0.3276163076687371,0.3566054602492945,0.0,0.09812899527015274,10.198415703994668,14.947189263933465
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,forward_slow,right_hip_y,-0.22650228198512923,0.31940282420779115,0.3269193132903646,0.001,0.10222966198079039,10.543932545160883,13.37502292596332
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,lateral,right_hip_y,-0.2274576969651971,0.307909201227827,0.3095448487668109,0.001,0.08647697757420972,9.006693419992322,10.505844967686228
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,stand,right_hip_y,0.04188548420165898,0.06474894237244734,0.0677493162657031,0.0,0.02651264975987982,2.685095133818176,0.5286665100830256
P08_v16_standard_bvh,biomechanics_ref_bvh_v10_best87040_erfi_dr_180m_accurate_ppo_BiomechanicsHumanJoystickStandard_20260625_2136_180m_seed7_running,turn,right_hip_y,-0.09747935076546856,0.31047983408055735,0.37184060200646013,0.006,0.10790058273224168,11.0273831161031,17.768617408915254
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,diagonal,right_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,forward,right_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,forward_slow,right_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,lateral,right_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,stand,right_hip_y,,,,0.0,,,
P09_berkeley_flat,ppo_BerkeleyHumanoidJoystickFlatTerrain_20260627_1803_50m_seed7,turn,right_hip_y,,,,0.0,,,
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,diagonal,right_hip_z,0.2813904257018876,0.34615835844844695,0.28380257173377643,0.0,0.25251690895217466,25.290328372662486,15.261554590233436
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,forward,right_hip_z,0.13979856602704968,0.18700105786838686,0.19427945031316973,0.0,0.15474904851091714,15.499944212208481,12.098170713591903
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,forward_slow,right_hip_z,-0.05889911291870521,0.1479110958451056,0.165428074538201,0.0,0.2895002488823066,28.960280410266382,19.224540401727353
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,lateral,right_hip_z,0.3235744854734512,0.3447460181339411,0.2801835129262871,0.0,0.3715817316019503,37.04404077631429,18.207433987095172
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,stand,right_hip_z,-0.06412784264027141,0.10107423156872392,0.11000516389158771,0.0,0.3596482256004512,35.945154418283366,2.895344935268697
P01_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260615_1300_70m_seed7_running,turn,right_hip_z,0.3958767772936262,0.41339122895849867,0.2480906415918153,0.0,0.2357409261078241,23.56496165807061,8.780332640999074
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,diagonal,right_hip_z,0.34192255398246924,0.3972839233906707,0.32107520943153073,0.0,0.2796602587063569,28.044630932845504,21.830524140758875
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,forward,right_hip_z,0.08629483648575842,0.18084702355903573,0.23382615749990057,0.0,0.1453759331258962,14.622468297406778,9.89028460314705
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,forward_slow,right_hip_z,-0.08247067224181956,0.18099610864039278,0.2057366089480354,0.0,0.34245085101645023,34.25610258090127,20.725124440318226
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,lateral,right_hip_z,0.11520769359989208,0.2100276200080698,0.26433273920593336,0.003,0.546781700216614,54.548076220465845,34.02000097712687
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,stand,right_hip_z,-0.0540951062629465,0.08699097302299924,0.11108703489955112,0.0,0.34015840382875207,34.01079080232976,2.257712762400576
P02_auto_xml_standard_no_ref,biomechanics_noerfi_nodr_accurate_ppo_BiomechanicsHumanJoystickStandard_20260616_0006_50m_seed7_rew_654p7552_best_654p7552_s,turn,right_hip_z,0.37767443515139165,0.3996401351188542,0.25667275856823546,0.007,0.21838616055141707,21.814690546652727,9.267910756545032
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,diagonal,right_hip_z,-0.21970445206423755,0.39521879982494285,0.43153469337802114,0.039,0.18944181813014155,19.074457436377262,14.019636808476871
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,forward,right_hip_z,-0.1243553254767321,0.22705361458007245,0.2749461775443126,0.0,0.15995619216397525,15.91069604198273,9.728443510716932
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,forward_slow,right_hip_z,-0.0898043924276135,0.2044700963537325,0.2584428972870269,0.0,0.13804989579322205,13.734963648242232,7.919373347709536
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,lateral,right_hip_z,-0.1204718094081618,0.2925293358184863,0.35697457698146284,0.003,0.18114982164799412,18.183697675842573,8.228183644511962
P03_v16_forward_bvh,biomechanics_noerfi_nodr_forward_ref_bvh_v10_18350_resume_forward_accurate_ppo_BiomechanicsHumanJoystickStandard_20260621_0254_80m_seed7_running,stand,right_hip_z,0.028893182280182374,0.3160200219243416,0.40672455411481345,0.046,0.16250944779608975,16.257767080928684,12.193531055349867
